token_ID_within_document,word,lemma,before,after
26195,in,in,#, 
26196,her,her,#, 
26197,life,life,#,#
26198,",",",",#,#
26199,"""",118190,#, 
26200,murmured,murmur,#, 
26201,Jordan,Jordan,#, 
26202,to,to,#, 
26203,me,I,#,#
26204,.,.,#, 
26205,"""",118215,#,#
26206,Does,do,#, 
26207,she,she,#, 
26208,want,want,#, 
26209,to,to,#, 
26210,see,see,#, 
26211,Gatsby,Gatsby,#,#
26212,?,?,#,#
26213,"""",118244,#, 
26214,"""",118246,#,#
26215,She,she,#,#
26216,’s,’,#, 
26217,not,not,#, 
26218,to,to,#, 
26219,know,know,#, 
26220,about,about,#, 
26221,it,it,#,#
26222,.,.,#, 
26223,Gatsby,Gatsby,#, 
26224,does,do,#,#
26225,n’t,not,#, 
26226,want,want,#, 
26227,her,she,#, 
26228,to,to,#, 
26229,know,know,#,#
26230,.,.,#, 
26231,You,you,#,#
26232,’re,’re,#, 
26233,just,just,#, 
26234,supposed,suppose,#, 
26235,to,to,#, 
26236,invite,invite,#, 
26237,her,she,#, 
26238,to,to,#, 
26239,tea,tea,#,#
26240,.,.,#,#
26241,"""",118350,#, 
26242,We,we,#, 
26243,passed,pass,#, 
26244,a,a,#, 
26245,barrier,barrier,#, 
26246,of,of,#, 
26247,dark,dark,#, 
26248,trees,tree,#,#
26249,",",",",#, 
26250,and,and,#, 
26251,then,then,#, 
26252,the,the,#, 
26253,façade,façade,#, 
26254,of,of,#, 
26255,Fifty,Fifty,#,#
26256,-,-,#,#
26257,Ninth,Ninth,#, 
26258,Street,Street,#,#
26259,",",",",#, 
26260,a,a,#, 
26261,block,block,#, 
26262,of,of,#, 
26263,delicate,delicate,#, 
26264,pale,pale,#, 
26265,light,light,#,#
26266,",",",",#, 
26267,beamed,beam,#, 
26268,down,down,#, 
26269,into,into,#, 
26270,the,the,#, 
26271,park,park,#,#
26272,.,.,#, 
26273,Unlike,unlike,#, 
26274,Gatsby,Gatsby,#, 
26275,and,and,#, 
26276,Tom,Tom,#, 
26277,Buchanan,Buchanan,#,#
26278,",",",",#, 
26279,I,I,#, 
26280,had,have,#, 
26281,no,no,#, 
26282,girl,girl,#, 
26283,whose,whose,#, 
26284,disembodied,disembody,#, 
26285,face,face,#, 
26286,floated,float,#, 
26287,along,along,#, 
26288,the,the,#, 
26289,dark,dark,#, 
26290,cornices,cornice,#, 
26291,and,and,#, 
26292,blinding,blinding,#, 
26293,signs,sign,#,#
26294,",",",",#, 
26295,and,and,#, 
26296,so,so,#, 
26297,I,I,#, 
26298,drew,draw,#, 
26299,up,up,#, 
26300,the,the,#, 
26301,girl,girl,#, 
26302,beside,beside,#, 
26303,me,I,#,#
26304,",",",",#, 
26305,tightening,tighten,#, 
26306,my,my,#, 
26307,arms,arm,#,#
26308,.,.,#, 
26309,Her,her,#, 
26310,wan,wan,#,#
26311,",",",",#, 
26312,scornful,scornful,#, 
26313,mouth,mouth,#, 
26314,smiled,smile,#,#
26315,",",",",#, 
26316,and,and,#, 
26317,so,so,#, 
26318,I,I,#, 
26319,drew,draw,#, 
26320,her,she,#, 
26321,up,up,#, 
26322,again,again,#, 
26323,closer,close,#,#
26324,",",",",#, 
26325,this,this,#, 
26326,time,time,#, 
26327,to,to,#, 
26328,my,my,#, 
26329,face,face,#,#
26330,.,.,#, 
26331,When,when,#, 
26332,I,I,#, 
26333,came,come,#, 
26334,home,home,#, 
26335,to,to,#, 
26336,West,West,#, 
26337,Egg,Egg,#, 
26338,that,that,#, 
26339,night,night,#, 
26340,I,I,#, 
26341,was,be,#, 
26342,afraid,afraid,#, 
26343,for,for,#, 
26344,a,a,#, 
26345,moment,moment,#, 
26346,that,that,#, 
26347,my,my,#, 
26348,house,house,#, 
26349,was,be,#, 
26350,on,on,#, 
26351,fire,fire,#,#
26352,.,.,#, 
26353,Two,two,#, 
26354,o’clock,o’clock,#, 
26355,and,and,#, 
26356,the,the,#, 
26357,whole,whole,#, 
26358,corner,corner,#, 
26359,of,of,#, 
26360,the,the,#, 
26361,peninsula,peninsula,#, 
26362,was,be,#, 
26363,blazing,blaze,#, 
26364,with,with,#, 
26365,light,light,#,#
26366,",",",",#, 
26367,which,which,#, 
26368,fell,fall,#, 
26369,unreal,unreal,#, 
26370,on,on,#, 
26371,the,the,#, 
26372,shrubbery,shrubbery,#, 
26373,and,and,#, 
26374,made,make,#, 
26375,thin,thin,#, 
26376,elongating,elongate,#, 
26377,glints,glint,#, 
26378,upon,upon,#, 
26379,the,the,#, 
26380,roadside,roadside,#, 
26381,wires,wire,#,#
26382,.,.,#, 
26383,Turning,turn,#, 
26384,a,a,#, 
26385,corner,corner,#,#
26386,",",",",#, 
26387,I,I,#, 
26388,saw,see,#, 
26389,that,that,#, 
26390,it,it,#, 
26391,was,be,#, 
26392,Gatsby,Gatsby,#,#
26393,’s,’s,#, 
26394,house,house,#,#
26395,",",",",#, 
26396,lit,light,#, 
26397,from,from,#, 
26398,tower,tower,#, 
26399,to,to,#, 
26400,cellar,cellar,#,#
26401,.,.,#, 
26402,At,at,#, 
26403,first,first,#, 
26404,I,I,#, 
26405,thought,think,#, 
26406,it,it,#, 
26407,was,be,#, 
26408,another,another,#, 
26409,party,party,#,#
26410,",",",",#, 
26411,a,a,#, 
26412,wild,wild,#, 
26413,rout,rout,#, 
26414,that,that,#, 
26415,had,have,#, 
26416,resolved,resolve,#, 
26417,itself,itself,#, 
26418,into,into,#, 
26419,"""",119177,#,#
26420,hide,hide,#,#
26421,-,-,#,#
26422,and,and,#,#
26423,-,-,#,#
26424,go,go,#,#
26425,-,-,#,#
26426,seek,seek,#,#
26427,"""",119194,#, 
26428,or,or,#, 
26429,"""",119199,#,#
26430,sardines,sardine,#,#
26431,-,-,#,#
26432,in,in,#,#
26433,-,-,#,#
26434,the,the,#,#
26435,-,-,#,#
26436,box,box,#,#
26437,"""",119219,#, 
26438,with,with,#, 
26439,all,all,#, 
26440,the,the,#, 
26441,house,house,#, 
26442,thrown,throw,#, 
26443,open,open,#, 
26444,to,to,#, 
26445,the,the,#, 
26446,game,game,#,#
26447,.,.,#, 
26448,But,but,#, 
26449,there,there,#, 
26450,was,be,#,#
26451,n’t,not,#, 
26452,a,a,#, 
26453,sound,sound,#,#
26454,.,.,#, 
26455,Only,only,#, 
26456,wind,wind,#, 
26457,in,in,#, 
26458,the,the,#, 
26459,trees,tree,#,#
26460,",",",",#, 
26461,which,which,#, 
26462,blew,blow,#, 
26463,the,the,#, 
26464,wires,wire,#, 
26465,and,and,#, 
26466,made,make,#, 
26467,the,the,#, 
26468,lights,light,#, 
26469,go,go,#, 
26470,off,off,#, 
26471,and,and,#, 
26472,on,on,#, 
26473,again,again,#, 
26474,as,as,#, 
26475,if,if,#, 
26476,the,the,#, 
26477,house,house,#, 
26478,had,have,#, 
26479,winked,wink,#, 
26480,into,into,#, 
26481,the,the,#, 
26482,darkness,darkness,#,#
26483,.,.,#, 
26484,As,as,#, 
26485,my,my,#, 
26486,taxi,taxi,#, 
26487,groaned,groan,#, 
26488,away,away,#, 
26489,I,I,#, 
26490,saw,see,#, 
26491,Gatsby,Gatsby,#, 
26492,walking,walk,#, 
26493,toward,toward,#, 
26494,me,I,#, 
26495,across,across,#, 
26496,his,his,#, 
26497,lawn,lawn,#,#
26498,.,.,#, 
26499,"""",119494,#,#
26500,Your,your,#, 
26501,place,place,#, 
26502,looks,look,#, 
26503,like,like,#, 
26504,the,the,#, 
26505,World,World,#,#
26506,’s,’s,#, 
26507,Fair,Fair,#,#
26508,",",",",#,#
26509,"""",119534,#, 
26510,I,I,#, 
26511,said,say,#,#
26512,.,.,#, 
26513,"""",119544,#,#
26514,Does,do,#, 
26515,it,it,#,#
26516,?,?,#,#
26517,"""",119553,#, 
26518,He,he,#, 
26519,turned,turn,#, 
26520,his,his,#, 
26521,eyes,eye,#, 
26522,toward,toward,#, 
26523,it,it,#, 
26524,absently,absently,#,#
26525,.,.,#, 
26526,"""",119594,#,#
26527,I,I,#, 
26528,have,have,#, 
26529,been,be,#, 
26530,glancing,glance,#, 
26531,into,into,#, 
26532,some,some,#, 
26533,of,of,#, 
26534,the,the,#, 
26535,rooms,room,#,#
26536,.,.,#, 
26537,Let,let,#,#
26538,’s,’s,#, 
26539,go,go,#, 
26540,to,to,#, 
26541,Coney,Coney,#, 
26542,Island,Island,#,#
26543,",",",",#, 
26544,old,old,#, 
26545,sport,sport,#,#
26546,.,.,#, 
26547,In,in,#, 
26548,my,my,#, 
26549,car,car,#,#
26550,.,.,#,#
26551,"""",119687,#, 
26552,"""",119689,#,#
26553,It,it,#,#
26554,’s,’,#, 
26555,too,too,#, 
26556,late,late,#,#
26557,.,.,#,#
26558,"""",119704,#, 
26559,"""",119706,#,#
26560,Well,well,#,#
26561,",",",",#, 
26562,suppose,suppose,#, 
26563,we,we,#, 
26564,take,take,#, 
26565,a,a,#, 
26566,plunge,plunge,#, 
26567,in,in,#, 
26568,the,the,#, 
26569,swimming,swimming,#, 
26570,pool,pool,#,#
26571,?,?,#, 
26572,I,I,#, 
26573,have,have,#,#
26574,n’t,not,#, 
26575,made,make,#, 
26576,use,use,#, 
26577,of,of,#, 
26578,it,it,#, 
26579,all,all,#, 
26580,summer,summer,#,#
26581,.,.,#,#
26582,"""",119796,#, 
26583,"""",119798,#,#
26584,I,I,#,#
26585,’ve,’ve,#, 
26586,got,get,#, 
26587,to,to,#, 
26588,go,go,#, 
26589,to,to,#, 
26590,bed,bed,#,#
26591,.,.,#,#
26592,"""",119821,#, 
26593,"""",119823,#,#
26594,All,all,#, 
26595,right,right,#,#
26596,.,.,#,#
26597,"""",119834,#, 
26598,He,he,#, 
26599,waited,wait,#,#
26600,",",",",#, 
26601,looking,look,#, 
26602,at,at,#, 
26603,me,I,#, 
26604,with,with,#, 
26605,suppressed,suppress,#, 
26606,eagerness,eagerness,#,#
26607,.,.,#, 
26608,"""",119888,#,#
26609,I,I,#, 
26610,talked,talk,#, 
26611,with,with,#, 
26612,Miss,Miss,#, 
26613,Baker,Baker,#,#
26614,",",",",#,#
26615,"""",119914,#, 
26616,I,I,#, 
26617,said,say,#, 
26618,after,after,#, 
26619,a,a,#, 
26620,moment,moment,#,#
26621,.,.,#, 
26622,"""",119939,#,#
26623,I,I,#,#
26624,’m,’m,#, 
26625,going,go,#, 
26626,to,to,#, 
26627,call,call,#, 
26628,up,up,#, 
26629,Daisy,Daisy,#, 
26630,tomorrow,tomorrow,#, 
26631,and,and,#, 
26632,invite,invite,#, 
26633,her,she,#, 
26634,over,over,#, 
26635,here,here,#, 
26636,to,to,#, 
26637,tea,tea,#,#
26638,.,.,#,#
26639,"""",120008,#, 
26640,"""",120010,#,#
26641,Oh,oh,#,#
26642,",",",",#, 
26643,that,that,#,#
26644,’s,’s,#, 
26645,all,all,#, 
26646,right,right,#,#
26647,",",",",#,#
26648,"""",120032,#, 
26649,he,he,#, 
26650,said,say,#, 
26651,carelessly,carelessly,#,#
26652,.,.,#, 
26653,"""",120054,#,#
26654,I,I,#, 
26655,do,do,#,#
26656,n’t,not,#, 
26657,want,want,#, 
26658,to,to,#, 
26659,put,put,#, 
26660,you,you,#, 
26661,to,to,#, 
26662,any,any,#, 
26663,trouble,trouble,#,#
26664,.,.,#,#
26665,"""",120094,#, 
26666,"""",120096,#,#
26667,What,what,#, 
26668,day,day,#, 
26669,would,would,#, 
26670,suit,suit,#, 
26671,you,you,#,#
26672,?,?,#,#
26673,"""",120121,#, 
26674,"""",120123,#,#
26675,What,what,#, 
26676,day,day,#, 
26677,would,would,#, 
26678,suit,suit,#, 
26679,you,you,#,#
26680,?,?,#,#
26681,"""",120148,#, 
26682,he,he,#, 
26683,corrected,correct,#, 
26684,me,I,#, 
26685,quickly,quickly,#,#
26686,.,.,#, 
26687,"""",120175,#,#
26688,I,I,#, 
26689,do,do,#,#
26690,n’t,not,#, 
26691,want,want,#, 
26692,to,to,#, 
26693,put,put,#, 
26694,you,you,#, 
26695,to,to,#, 
26696,any,any,#, 
26697,trouble,trouble,#,#
26698,",",",",#, 
26699,you,you,#, 
26700,see,see,#,#
26701,.,.,#,#
26702,"""",120224,#, 
26703,"""",120226,#,#
26704,How,how,#, 
26705,about,about,#, 
26706,the,the,#, 
26707,day,day,#, 
26708,after,after,#, 
26709,tomorrow,tomorrow,#,#
26710,?,?,#,#
26711,"""",120260,#, 
26712,He,he,#, 
26713,considered,consider,#, 
26714,for,for,#, 
26715,a,a,#, 
26716,moment,moment,#,#
26717,.,.,#, 
26718,Then,then,#,#
26719,",",",",#, 
26720,with,with,#, 
26721,reluctance,reluctance,#,#
26722,:,:,#, 
26723,"""",120313,#,#
26724,I,I,#, 
26725,want,want,#, 
26726,to,to,#, 
26727,get,get,#, 
26728,the,the,#, 
26729,grass,grass,#, 
26730,cut,cut,#,#
26731,",",",",#,#
26732,"""",120342,#, 
26733,he,he,#, 
26734,said,say,#,#
26735,.,.,#, 
26736,We,we,#, 
26737,both,both,#, 
26738,looked,look,#, 
26739,down,down,#, 
26740,at,at,#, 
26741,the,the,#, 
26742,grass,grass,#,#
26743,-,-,#,#
26744,there,there,#, 
26745,was,be,#, 
26746,a,a,#, 
26747,sharp,sharp,#, 
26748,line,line,#, 
26749,where,where,#, 
26750,my,my,#, 
26751,ragged,ragged,#, 
26752,lawn,lawn,#, 
26753,ended,end,#, 
26754,and,and,#, 
26755,the,the,#, 
26756,darker,dark,#,#
26757,",",",",#, 
26758,well,well,#,#
26759,-,-,#,#
26760,kept,keep,#, 
26761,expanse,expanse,#, 
26762,of,of,#, 
26763,his,his,#, 
26764,began,begin,#,#
26765,.,.,#, 
26766,I,I,#, 
26767,suspected,suspect,#, 
26768,that,that,#, 
26769,he,he,#, 
26770,meant,mean,#, 
26771,my,my,#, 
26772,grass,grass,#,#
26773,.,.,#, 
26774,"""",120520,#,#
26775,There,there,#,#
26776,’s,’,#, 
26777,another,another,#, 
26778,little,little,#, 
26779,thing,thing,#,#
26780,",",",",#,#
26781,"""",120550,#, 
26782,he,he,#, 
26783,said,say,#, 
26784,uncertainly,uncertainly,#,#
26785,",",",",#, 
26786,and,and,#, 
26787,hesitated,hesitate,#,#
26788,.,.,#, 
26789,"""",120588,#,#
26790,Would,would,#, 
26791,you,you,#, 
26792,rather,rather,#, 
26793,put,put,#, 
26794,it,it,#, 
26795,off,off,#, 
26796,for,for,#, 
26797,a,a,#, 
26798,few,few,#, 
26799,days,day,#,#
26800,?,?,#,#
26801,"""",120632,#, 
26802,I,I,#, 
26803,asked,ask,#,#
26804,.,.,#, 
26805,"""",120643,#,#
26806,Oh,oh,#,#
26807,",",",",#, 
26808,it,it,#, 
26809,is,be,#,#
26810,n’t,not,#, 
26811,about,about,#, 
26812,that,that,#,#
26813,.,.,#, 
26814,At,at,#, 
26815,least-,least-,#,#
26816,"""",120678,#, 
26817,He,he,#, 
26818,fumbled,fumble,#, 
26819,with,with,#, 
26820,a,a,#, 
26821,series,series,#, 
26822,of,of,#, 
26823,beginnings,beginning,#,#
26824,.,.,#, 
26825,"""",120720,#,#
26826,Why,why,#,#
26827,",",",",#, 
26828,I,I,#, 
26829,thought,think,#,#
26830,-,-,#,#
26831,why,why,#,#
26832,",",",",#, 
26833,look,look,#, 
26834,here,here,#,#
26835,",",",",#, 
26836,old,old,#, 
26837,sport,sport,#,#
26838,",",",",#, 
26839,you,you,#, 
26840,do,do,#,#
26841,n’t,not,#, 
26842,make,make,#, 
26843,much,much,#, 
26844,money,money,#,#
26845,",",",",#, 
26846,do,do,#, 
26847,you,you,#,#
26848,?,?,#,#
26849,"""",120797,#, 
26850,"""",120799,#,#
26851,Not,not,#, 
26852,very,very,#, 
26853,much,much,#,#
26854,.,.,#,#
26855,"""",120814,#, 
26856,This,this,#, 
26857,seemed,seem,#, 
26858,to,to,#, 
26859,reassure,reassure,#, 
26860,him,he,#, 
26861,and,and,#, 
26862,he,he,#, 
26863,continued,continue,#, 
26864,more,more,#, 
26865,confidently,confidently,#,#
26866,.,.,#, 
26867,"""",120879,#,#
26868,I,I,#, 
26869,thought,think,#, 
26870,you,you,#, 
26871,did,do,#,#
26872,n’t,not,#,#
26873,",",",",#, 
26874,if,if,#, 
26875,you,you,#,#
26876,’ll,’ll,#, 
26877,pardon,pardon,#, 
26878,my,my,#,#
26879,-,-,#,#
26880,you,you,#, 
26881,see,see,#,#
26882,",",",",#, 
26883,I,I,#, 
26884,carry,carry,#, 
26885,on,on,#, 
26886,a,a,#, 
26887,little,little,#, 
26888,business,business,#, 
26889,on,on,#, 
26890,the,the,#, 
26891,side,side,#,#
26892,",",",",#, 
26893,a,a,#, 
26894,sort,sort,#, 
26895,of,of,#, 
26896,side,side,#, 
26897,line,line,#,#
26898,",",",",#, 
26899,you,you,#, 
26900,understand,understand,#,#
26901,.,.,#, 
26902,And,and,#, 
26903,I,I,#, 
26904,thought,think,#, 
26905,that,that,#, 
26906,if,if,#, 
26907,you,you,#, 
26908,do,do,#,#
26909,n’t,not,#, 
26910,make,make,#, 
26911,very,very,#, 
26912,much,much,#,#
26913,-,-,#,#
26914,You’re,you’re,#, 
26915,selling,selling,#, 
26916,bonds,bond,#,#
26917,",",",",#, 
26918,are,be,#,#
26919,n’t,not,#, 
26920,you,you,#,#
26921,",",",",#, 
26922,old,old,#, 
26923,sport,sport,#,#
26924,?,?,#,#
26925,"""",121101,#, 
26926,"""",121103,#,#
26927,Trying,try,#, 
26928,to,to,#,#
26929,.,.,#,#
26930,"""",121114,#, 
26931,"""",121116,#,#
26932,Well,well,#,#
26933,",",",",#, 
26934,this,this,#, 
26935,would,would,#, 
26936,interest,interest,#, 
26937,you,you,#,#
26938,.,.,#, 
26939,It,it,#, 
26940,would,would,#,#
26941,n’t,not,#, 
26942,take,take,#, 
26943,up,up,#, 
26944,much,much,#, 
26945,of,of,#, 
26946,your,your,#, 
26947,time,time,#, 
26948,and,and,#, 
26949,you,you,#, 
26950,might,might,#, 
26951,pick,pick,#, 
26952,up,up,#, 
26953,a,a,#, 
26954,nice,nice,#, 
26955,bit,bit,#, 
26956,of,of,#, 
26957,money,money,#,#
26958,.,.,#, 
26959,It,it,#, 
26960,happens,happen,#, 
26961,to,to,#, 
26962,be,be,#, 
26963,a,a,#, 
26964,rather,rather,#, 
26965,confidential,confidential,#, 
26966,sort,sort,#, 
26967,of,of,#, 
26968,thing,thing,#,#
26969,.,.,#,#
26970,"""",121282,#, 
26971,I,I,#, 
26972,realize,realize,#, 
26973,now,now,#, 
26974,that,that,#, 
26975,under,under,#, 
26976,different,different,#, 
26977,circumstances,circumstance,#, 
26978,that,that,#, 
26979,conversation,conversation,#, 
26980,might,might,#, 
26981,have,have,#, 
26982,been,be,#, 
26983,one,one,#, 
26984,of,of,#, 
26985,the,the,#, 
26986,crises,crisis,#, 
26987,of,of,#, 
26988,my,my,#, 
26989,life,life,#,#
26990,.,.,#, 
26991,But,but,#,#
26992,",",",",#, 
26993,because,because,#, 
26994,the,the,#, 
26995,offer,offer,#, 
26996,was,be,#, 
26997,obviously,obviously,#, 
26998,and,and,#, 
26999,tactlessly,tactlessly,#, 
27000,for,for,#, 
27001,a,a,#, 
27002,service,service,#, 
27003,to,to,#, 
27004,be,be,#, 
27005,rendered,render,#,#
27006,",",",",#, 
27007,I,I,#, 
27008,had,have,#, 
27009,no,no,#, 
27010,choice,choice,#, 
27011,except,except,#, 
27012,to,to,#, 
27013,cut,cut,#, 
27014,him,he,#, 
27015,off,off,#, 
27016,there,there,#,#
27017,.,.,#, 
27018,"""",121524,#,#
27019,I,I,#,#
27020,’ve,’ve,#, 
27021,got,get,#, 
27022,my,my,#, 
27023,hands,hand,#, 
27024,full,full,#,#
27025,",",",",#,#
27026,"""",121548,#, 
27027,I,I,#, 
27028,said,say,#,#
27029,.,.,#, 
27030,"""",121558,#,#
27031,I,I,#,#
27032,’m,’m,#, 
27033,much,much,#, 
27034,obliged,oblige,#, 
27035,but,but,#, 
27036,I,I,#, 
27037,could,could,#,#
27038,n’t,not,#, 
27039,take,take,#, 
27040,on,on,#, 
27041,any,any,#, 
27042,more,more,#, 
27043,work,work,#,#
27044,.,.,#,#
27045,"""",121613,#, 
27046,"""",121615,#,#
27047,You,you,#, 
27048,would,would,#,#
27049,n’t,not,#, 
27050,have,have,#, 
27051,to,to,#, 
27052,do,do,#, 
27053,any,any,#, 
27054,business,business,#, 
27055,with,with,#, 
27056,Wolfshiem,Wolfshiem,#,#
27057,.,.,#,#
27058,"""",121668,#, 
27059,Evidently,evidently,#, 
27060,he,he,#, 
27061,thought,think,#, 
27062,that,that,#, 
27063,I,I,#, 
27064,was,be,#, 
27065,shying,shy,#, 
27066,away,away,#, 
27067,from,from,#, 
27068,the,the,#, 
27069,"""",121723,#,#
27070,gonnegtion,gonnegtion,#,#
27071,"""",121734,#, 
27072,mentioned,mention,#, 
27073,at,at,#, 
27074,lunch,lunch,#,#
27075,",",",",#, 
27076,but,but,#, 
27077,I,I,#, 
27078,assured,assure,#, 
27079,him,he,#, 
27080,he,he,#, 
27081,was,be,#, 
27082,wrong,wrong,#,#
27083,.,.,#, 
27084,He,he,#, 
27085,waited,wait,#, 
27086,a,a,#, 
27087,moment,moment,#, 
27088,longer,long,#,#
27089,",",",",#, 
27090,hoping,hope,#, 
27091,I,I,#,#
27092,’d,’d,#, 
27093,begin,begin,#, 
27094,a,a,#, 
27095,conversation,conversation,#,#
27096,",",",",#, 
27097,but,but,#, 
27098,I,I,#, 
27099,was,be,#, 
27100,too,too,#, 
27101,absorbed,absorb,#, 
27102,to,to,#, 
27103,be,be,#, 
27104,responsive,responsive,#,#
27105,",",",",#, 
27106,so,so,#, 
27107,he,he,#, 
27108,went,go,#, 
27109,unwillingly,unwillingly,#, 
27110,home,home,#,#
27111,.,.,#, 
27112,The,the,#, 
27113,evening,evening,#, 
27114,had,have,#, 
27115,made,make,#, 
27116,me,I,#, 
27117,lightheaded,lightheaded,#, 
27118,and,and,#, 
27119,happy,happy,#,#
27120,;,;,#, 
27121,I,I,#, 
27122,think,think,#, 
27123,I,I,#, 
27124,walked,walk,#, 
27125,into,into,#, 
27126,a,a,#, 
27127,deep,deep,#, 
27128,sleep,sleep,#, 
27129,as,as,#, 
27130,I,I,#, 
27131,entered,enter,#, 
27132,my,my,#, 
27133,front,front,#, 
27134,door,door,#,#
27135,.,.,#, 
27136,So,so,#, 
27137,I,I,#, 
27138,do,do,#,#
27139,n’t,not,#, 
27140,know,know,#, 
27141,whether,whether,#, 
27142,or,or,#, 
27143,not,not,#, 
27144,Gatsby,Gatsby,#, 
27145,went,go,#, 
27146,to,to,#, 
27147,Coney,Coney,#, 
27148,Island,Island,#,#
27149,",",",",#, 
27150,or,or,#, 
27151,for,for,#, 
27152,how,how,#, 
27153,many,many,#, 
27154,hours,hour,#, 
27155,he,he,#, 
27156,"""",122113,#,#
27157,glanced,glance,#, 
27158,into,into,#, 
27159,rooms,room,#,#
27160,"""",122132,#, 
27161,while,while,#, 
27162,his,his,#, 
27163,house,house,#, 
27164,blazed,blaze,#, 
27165,gaudily,gaudily,#, 
27166,on,on,#,#
27167,.,.,#, 
27168,I,I,#, 
27169,called,call,#, 
27170,up,up,#, 
27171,Daisy,Daisy,#, 
27172,from,from,#, 
27173,the,the,#, 
27174,office,office,#, 
27175,next,next,#, 
27176,morning,morning,#,#
27177,",",",",#, 
27178,and,and,#, 
27179,invited,invite,#, 
27180,her,she,#, 
27181,to,to,#, 
27182,come,come,#, 
27183,to,to,#, 
27184,tea,tea,#,#
27185,.,.,#, 
27186,"""",122249,#,#
27187,Do,do,#,#
27188,n’t,not,#, 
27189,bring,bring,#, 
27190,Tom,Tom,#,#
27191,",",",",#,#
27192,"""",122266,#, 
27193,I,I,#, 
27194,warned,warn,#, 
27195,her,she,#,#
27196,.,.,#, 
27197,"""",122282,#,#
27198,What,what,#,#
27199,?,?,#,#
27200,"""",122288,#, 
27201,"""",122290,#,#
27202,Do,do,#,#
27203,n’t,not,#, 
27204,bring,bring,#, 
27205,Tom,Tom,#,#
27206,.,.,#,#
27207,"""",122307,#, 
27208,"""",122309,#,#
27209,Who,who,#, 
27210,is,be,#,#
27211,‘,',#, 
27212,Tom,Tom,#,#
27213,’,',#,#
27214,?,?,#,#
27215,"""",122323,#, 
27216,she,she,#, 
27217,asked,ask,#, 
27218,innocently,innocently,#,#
27219,.,.,#, 
27220,The,the,#, 
27221,day,day,#, 
27222,agreed,agree,#, 
27223,upon,upon,#, 
27224,was,be,#, 
27225,pouring,pour,#, 
27226,rain,rain,#,#
27227,.,.,#, 
27228,At,at,#, 
27229,eleven,eleven,#, 
27230,o’clock,o’clock,#, 
27231,a,a,#, 
27232,man,man,#, 
27233,in,in,#, 
27234,a,a,#, 
27235,raincoat,raincoat,#,#
27236,",",",",#, 
27237,dragging,drag,#, 
27238,a,a,#, 
27239,lawn,lawn,#,#
27240,-,-,#,#
27241,mower,mower,#,#
27242,",",",",#, 
27243,tapped,tap,#, 
27244,at,at,#, 
27245,my,my,#, 
27246,front,front,#, 
27247,door,door,#, 
27248,and,and,#, 
27249,said,say,#, 
27250,that,that,#, 
27251,Mr.,Mr.,#, 
27252,Gatsby,Gatsby,#, 
27253,had,have,#, 
27254,sent,send,#, 
27255,him,he,#, 
27256,over,over,#, 
27257,to,to,#, 
27258,cut,cut,#, 
27259,my,my,#, 
27260,grass,grass,#,#
27261,.,.,#, 
27262,This,this,#, 
27263,reminded,remind,#, 
27264,me,I,#, 
27265,that,that,#, 
27266,I,I,#, 
27267,had,have,#, 
27268,forgotten,forget,#, 
27269,to,to,#, 
27270,tell,tell,#, 
27271,my,my,#, 
27272,Finn,Finn,#, 
27273,to,to,#, 
27274,come,come,#, 
27275,back,back,#,#
27276,",",",",#, 
27277,so,so,#, 
27278,I,I,#, 
27279,drove,drive,#, 
27280,into,into,#, 
27281,West,West,#, 
27282,Egg,Egg,#, 
27283,Village,Village,#, 
27284,to,to,#, 
27285,search,search,#, 
27286,for,for,#, 
27287,her,she,#, 
27288,among,among,#, 
27289,soggy,soggy,#, 
27290,whitewashed,whitewash,#, 
27291,alleys,alley,#, 
27292,and,and,#, 
27293,to,to,#, 
27294,buy,buy,#, 
27295,some,some,#, 
27296,cups,cup,#, 
27297,and,and,#, 
27298,lemons,lemon,#, 
27299,and,and,#, 
27300,flowers,flower,#,#
27301,.,.,#, 
27302,The,the,#, 
27303,flowers,flower,#, 
27304,were,be,#, 
27305,unnecessary,unnecessary,#,#
27306,",",",",#, 
27307,for,for,#, 
27308,at,at,#, 
27309,two,two,#, 
27310,o’clock,o’clock,#, 
27311,a,a,#, 
27312,greenhouse,greenhouse,#, 
27313,arrived,arrive,#, 
27314,from,from,#, 
27315,Gatsby,Gatsby,#,#
27316,’s,’s,#,#
27317,",",",",#, 
27318,with,with,#, 
27319,innumerable,innumerable,#, 
27320,receptacles,receptacle,#, 
27321,to,to,#, 
27322,contain,contain,#, 
27323,it,it,#,#
27324,.,.,#, 
27325,An,an,#, 
27326,hour,hour,#, 
27327,later,later,#, 
27328,the,the,#, 
27329,front,front,#, 
27330,door,door,#, 
27331,opened,open,#, 
27332,nervously,nervously,#,#
27333,",",",",#, 
27334,and,and,#, 
27335,Gatsby,Gatsby,#, 
27336,in,in,#, 
27337,a,a,#, 
27338,white,white,#, 
27339,flannel,flannel,#, 
27340,suit,suit,#,#
27341,",",",",#, 
27342,silver,silver,#, 
27343,shirt,shirt,#,#
27344,",",",",#, 
27345,and,and,#, 
27346,gold,gold,#,#
27347,-,-,#,#
27348,coloured,colour,#, 
27349,tie,tie,#,#
27350,",",",",#, 
27351,hurried,hurry,#, 
27352,in,in,#,#
27353,.,.,#, 
27354,He,he,#, 
27355,was,be,#, 
27356,pale,pale,#,#
