,a,about,above,across,after,afterwards,again,against,all,almost,alone,along,already,also,although,always,am,among,amongst,amount,an,and,another,any,anyhow,anyone,anything,anyway,anywhere,are,around,as,at,back,be,became,because,become,becomes,becoming,been,before,behind,being,below,beside,besides,between,beyond,both,bottom,but,by,ca,call,can,could,did,do,does,doing,done,down,due,during,each,eight,either,eleven,else,elsewhere,empty,enough,even,ever,every,everyone,everything,everywhere,except,few,fifteen,fifty,first,five,for,former,formerly,forty,four,from,front,full,further,get,give,go,had,has,have,he,hence,her,here,hereafter,hereby,hers,herself,him,himself,his,how,however,hundred,i,if,in,indeed,into,is,it,its,itself,just,keep,last,latter,least,less,made,make,many,may,me,meanwhile,might,mine,more,moreover,most,mostly,move,much,must,my,myself,name,neither,never,nevertheless,next,nine,no,nobody,none,nor,not,nothing,now,nowhere,of,off,often,on,once,one,only,onto,or,other,others,otherwise,our,ours,ourselves,out,over,own,part,per,perhaps,please,put,quite,rather,re,really,regarding,same,say,see,seem,seemed,seeming,seems,serious,several,she,should,show,side,since,six,sixty,so,some,somehow,someone,something,sometime,sometimes,somewhere,still,such,take,ten,than,that,the,their,them,themselves,then,there,thereafter,thereby,therefore,therein,thereupon,these,they,third,this,those,though,three,through,throughout,thus,to,together,too,top,toward,towards,twelve,twenty,two,under,unless,until,up,upon,us,used,using,various,very,was,we,well,were,what,whatever,when,whence,whenever,where,whereas,wherein,whereupon,wherever,whether,which,while,whither,who,whoever,whole,whom,whose,why,will,with,within,without,would,yet,you,your,yours,yourself,yourselves,tbook,author
974,31,1,0,1,2,0,1,0,9,4,1,0,0,1,0,0,0,1,0,0,4,60,3,2,0,0,3,0,0,6,1,16,6,1,7,1,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,14,6,1,0,2,9,5,10,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,2,3,1,0,2,1,0,0,0,0,0,10,0,0,0,1,5,0,0,0,2,0,3,10,2,2,28,0,2,5,0,0,0,0,5,1,9,4,1,1,33,7,18,0,5,17,31,0,0,4,1,1,0,0,0,6,6,1,0,4,0,0,2,4,0,1,0,2,1,3,4,0,0,0,0,0,0,0,3,0,0,0,11,1,5,0,45,1,1,7,0,4,3,0,5,2,2,0,3,0,0,2,3,1,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,23,3,0,0,0,0,0,0,2,1,1,0,4,25,127,2,9,0,7,7,0,0,1,0,0,3,9,0,8,1,1,0,1,0,0,53,2,1,3,0,0,1,0,0,0,0,2,2,3,6,0,0,0,1,12,8,4,8,6,0,6,0,0,5,0,0,0,0,0,2,1,0,6,0,0,0,0,5,6,9,0,1,8,0,19,2,0,0,0,Magic_of_oz,B
975,41,0,0,0,3,0,0,1,7,0,2,0,0,1,0,0,1,2,0,0,2,81,2,3,0,0,3,0,0,7,2,10,12,2,13,0,3,3,0,0,0,4,0,1,1,1,0,1,0,1,1,14,4,0,0,9,5,2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,0,1,1,0,0,0,0,7,0,0,0,1,7,0,0,0,3,0,4,8,0,5,18,0,16,1,0,0,0,0,5,1,6,2,0,1,28,3,26,1,5,10,20,2,0,1,2,0,0,0,0,3,3,1,1,3,0,2,0,1,0,0,0,1,0,3,6,0,0,0,2,1,2,0,4,0,0,0,12,2,6,0,45,2,0,9,1,6,3,0,3,4,0,0,3,0,0,2,1,1,0,0,0,1,3,0,1,0,2,0,0,1,5,0,2,0,0,0,0,8,0,1,1,0,1,0,11,3,0,0,0,0,0,0,0,2,0,0,3,14,132,7,8,1,5,6,0,0,0,0,0,2,18,0,7,1,0,0,1,0,0,31,1,1,0,0,0,0,0,1,0,0,3,6,2,5,0,0,0,0,21,8,5,5,7,0,1,0,0,2,0,0,0,0,1,2,2,0,8,0,0,0,0,6,4,7,0,3,10,0,21,8,0,0,1,Magic_of_oz,B
976,38,6,1,0,4,0,3,2,9,1,0,1,0,3,1,2,1,1,0,0,6,75,2,6,0,0,1,1,0,8,1,11,7,1,12,2,2,0,0,0,3,1,0,2,0,1,0,1,0,1,0,13,4,4,0,8,6,1,12,1,3,0,3,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,1,0,1,0,0,3,0,8,0,0,0,0,7,0,0,0,4,3,2,12,2,5,19,0,6,3,0,0,0,0,9,2,15,1,0,0,17,5,21,0,5,9,17,1,0,3,1,0,0,0,0,2,1,1,1,2,0,0,0,1,0,0,0,0,1,0,5,0,1,0,2,0,1,0,3,0,1,0,12,1,7,0,40,2,0,11,2,5,2,0,2,4,0,0,3,0,0,5,2,3,1,0,0,1,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,13,0,0,0,0,2,0,10,2,1,0,4,0,0,0,1,0,3,0,3,16,114,10,10,0,7,6,0,0,2,0,0,1,18,0,4,4,0,0,2,0,0,51,1,2,0,1,0,0,0,3,1,1,2,1,1,5,1,0,0,3,19,11,2,3,4,1,4,0,0,5,0,0,0,0,0,2,0,0,6,0,1,0,0,5,4,12,0,0,3,0,16,3,0,0,0,Magic_of_oz,B
977,42,0,0,0,1,0,3,1,5,0,1,1,0,0,1,2,1,0,0,1,4,79,0,2,1,2,1,0,0,6,2,6,3,1,11,0,4,1,0,0,2,2,1,1,1,0,0,0,1,1,1,14,2,2,0,12,9,3,8,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,9,1,0,0,0,6,0,2,0,2,2,7,12,3,5,19,0,9,2,0,0,0,1,11,0,4,3,0,0,18,5,28,1,4,10,25,3,0,1,2,0,0,0,0,5,5,2,1,6,0,1,0,4,0,0,0,0,0,1,5,0,0,1,6,0,0,0,6,0,0,0,10,0,4,0,30,1,0,7,0,4,2,0,4,3,1,0,2,0,0,3,2,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,8,1,0,0,0,1,0,16,2,0,0,0,0,0,0,0,1,1,0,5,25,129,5,9,1,9,3,0,0,0,0,0,1,9,0,9,1,0,0,4,0,0,50,0,1,3,0,0,2,0,3,0,0,2,1,3,7,0,0,0,5,15,7,4,10,10,0,2,0,0,7,0,0,0,0,0,2,2,0,8,0,0,0,0,1,5,6,0,2,5,1,22,3,0,1,0,Magic_of_oz,B
978,26,3,0,3,2,0,3,0,13,0,0,1,0,1,0,1,2,2,0,1,5,55,3,0,0,0,1,0,0,6,1,9,9,4,10,0,2,0,0,0,6,5,0,1,0,0,0,1,0,1,0,10,4,4,0,4,2,3,6,0,0,0,2,1,2,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,2,0,0,3,0,9,0,0,0,0,4,1,1,0,3,3,4,14,3,3,22,0,7,3,0,0,0,0,6,0,6,5,0,0,31,2,17,0,5,8,23,3,0,2,1,0,0,0,0,1,1,0,0,4,0,3,0,3,0,0,0,0,3,1,11,0,1,2,4,0,3,0,3,0,1,1,10,3,6,0,33,0,0,11,3,6,4,0,3,4,1,0,3,0,0,3,0,0,1,0,0,0,2,1,1,0,0,0,1,1,1,1,1,0,1,0,0,4,1,0,1,0,0,0,8,3,0,0,2,0,0,0,1,0,0,0,1,17,134,4,14,2,9,5,0,0,0,0,0,1,17,0,11,2,0,0,3,0,0,51,1,2,1,1,0,0,0,2,0,0,1,5,0,5,0,0,0,2,24,7,1,7,2,0,7,0,0,4,0,0,0,0,0,5,2,0,11,0,0,2,0,2,10,9,0,0,7,2,26,5,0,1,0,Magic_of_oz,B
979,24,2,0,1,2,0,4,0,9,0,1,0,1,0,0,1,1,0,0,1,2,70,2,2,0,1,1,0,0,5,5,8,7,1,6,0,4,1,0,0,3,3,2,1,1,2,0,0,0,1,0,15,5,0,0,3,5,5,15,1,1,0,2,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,2,1,0,0,2,0,11,1,0,0,0,15,0,0,0,1,0,1,14,3,8,16,0,11,2,0,0,0,1,4,1,16,0,0,0,31,8,18,1,6,7,19,3,0,6,3,0,0,0,0,1,0,2,0,5,0,0,0,5,0,1,0,2,0,4,3,0,0,0,2,0,1,0,7,0,0,1,7,1,7,0,38,0,0,10,2,6,0,0,2,4,0,0,4,0,0,3,3,1,0,0,1,0,1,1,0,0,1,1,1,2,5,0,0,0,2,0,0,13,1,0,0,0,1,0,7,8,0,0,0,0,0,0,2,0,1,0,2,21,119,4,15,1,10,5,0,0,0,0,0,2,11,0,5,0,1,0,0,0,0,49,1,3,0,0,0,0,0,1,2,0,3,6,1,2,2,1,1,3,26,5,4,7,4,0,3,0,0,3,0,0,0,0,0,2,0,0,8,0,0,1,0,3,6,11,0,0,8,0,20,2,0,0,0,Magic_of_oz,B
980,38,3,0,2,1,0,3,0,11,1,1,0,0,1,2,1,1,1,0,0,3,68,0,1,0,2,0,0,0,6,2,14,4,4,13,0,3,5,0,0,2,3,0,1,0,1,0,0,0,1,0,11,4,0,0,3,7,1,11,1,0,0,4,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,0,0,1,0,15,0,0,0,0,10,0,0,0,8,1,0,9,3,3,24,0,8,2,0,0,0,0,1,2,10,3,0,0,26,3,16,1,6,11,26,2,1,2,0,2,0,0,0,2,1,2,0,2,0,2,0,4,0,1,0,0,2,4,3,3,0,2,2,1,0,0,4,0,0,0,12,0,6,0,39,1,1,6,0,3,2,0,7,1,0,0,4,0,0,1,5,3,0,0,1,0,1,1,0,0,0,0,0,0,4,1,0,0,1,0,1,11,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,24,137,5,10,1,5,5,0,0,0,0,0,4,14,0,2,1,0,3,1,1,0,47,2,1,0,1,0,0,0,3,0,1,2,4,0,6,0,0,0,2,19,7,2,8,4,0,5,0,0,3,0,0,0,0,0,4,0,0,10,0,0,0,1,2,5,14,0,0,3,0,22,2,0,0,0,Magic_of_oz,B
981,41,0,0,3,1,0,6,3,7,0,0,2,1,1,1,1,1,0,0,1,1,78,2,3,0,1,1,0,0,9,3,9,9,3,5,0,2,1,0,0,0,4,1,3,0,1,0,0,0,3,1,19,6,1,0,3,4,1,7,0,1,0,5,0,0,1,0,0,0,1,0,0,1,0,2,0,2,0,0,0,1,0,0,2,0,5,0,0,0,0,6,0,2,0,3,1,3,10,2,12,22,0,6,5,1,0,0,0,5,0,10,2,0,0,29,5,17,0,6,7,22,1,0,6,0,2,0,0,0,1,4,0,1,11,0,1,0,1,0,0,0,0,2,2,3,0,0,0,1,0,0,0,6,0,1,0,15,2,4,0,32,1,0,11,3,11,1,0,4,3,2,0,0,0,0,2,2,2,1,0,1,0,3,1,0,0,1,0,1,3,3,0,0,0,0,0,1,4,0,0,0,0,0,0,14,5,0,0,1,0,0,1,1,1,0,0,2,23,127,7,6,1,5,3,0,0,0,0,0,3,16,0,4,2,0,1,2,0,0,47,0,1,0,0,0,0,0,3,0,1,1,1,2,3,1,0,0,1,11,12,2,8,5,0,3,0,0,6,0,0,0,1,1,4,0,0,4,0,0,0,0,2,5,10,0,0,5,1,29,1,0,0,0,Magic_of_oz,B
982,40,0,0,2,4,0,3,2,7,1,1,0,0,1,4,0,2,1,0,0,6,60,1,3,3,0,4,0,0,8,3,11,9,1,14,0,1,0,0,0,1,8,0,1,1,1,0,3,0,0,0,10,9,1,1,8,9,2,5,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,3,1,1,1,1,1,1,0,0,2,0,14,0,0,0,0,4,0,0,0,1,1,7,16,1,5,19,0,9,3,0,0,0,0,8,1,14,2,0,1,15,7,21,1,5,10,25,0,1,1,0,0,0,0,0,2,3,1,1,4,0,1,1,3,0,1,0,0,5,2,6,0,0,0,2,0,1,0,5,0,0,0,9,0,2,0,42,1,0,11,0,6,1,0,3,1,0,0,2,0,0,2,3,1,1,0,0,0,1,0,0,0,1,0,1,2,1,0,1,0,0,0,0,5,0,0,1,0,0,0,13,0,0,0,0,0,1,0,1,2,3,0,2,15,133,8,9,0,8,2,0,0,0,0,0,3,11,0,9,0,0,1,0,0,0,50,1,3,1,0,0,0,0,1,0,0,2,4,1,3,0,0,0,1,16,12,2,10,9,0,5,0,0,2,0,0,0,0,0,1,0,0,8,0,1,0,0,1,3,7,0,0,12,0,25,1,0,0,0,Magic_of_oz,B
983,28,1,0,1,4,0,2,0,13,1,0,2,0,0,0,0,1,0,0,0,3,72,2,1,2,1,3,0,0,5,2,10,7,5,8,1,1,0,0,0,0,2,1,3,1,0,0,2,0,0,0,13,8,3,0,5,6,8,11,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,3,0,0,0,1,1,2,16,1,7,24,0,9,2,0,0,0,0,5,1,13,1,1,0,26,6,26,0,3,10,30,0,1,2,0,0,0,0,0,1,2,0,1,4,0,1,0,2,0,0,0,1,1,4,3,0,0,0,2,0,0,0,7,0,0,0,12,0,6,0,41,0,0,7,0,9,3,0,4,4,1,0,5,0,0,4,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,7,1,1,1,0,0,0,10,3,0,0,0,0,0,0,2,0,2,0,5,27,130,3,11,1,11,5,0,0,0,0,0,2,10,0,7,1,1,0,2,0,0,46,1,1,0,0,0,0,0,1,0,0,1,5,2,4,0,0,0,4,15,5,5,6,9,0,3,0,0,5,0,0,0,0,0,5,2,0,5,0,0,1,1,2,6,11,0,0,6,1,24,2,0,0,0,Magic_of_oz,B
984,39,0,0,0,2,0,2,1,9,0,0,2,0,1,1,1,0,2,0,0,6,77,2,3,0,1,1,0,0,8,1,9,5,1,10,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,19,4,0,0,3,4,4,4,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,6,1,0,0,1,11,0,0,0,6,5,3,12,3,4,16,0,7,1,0,0,0,0,4,1,14,3,0,1,23,4,22,0,8,9,23,2,1,4,1,0,0,0,0,3,1,2,0,10,0,1,0,4,0,0,0,2,4,2,1,0,0,0,1,0,0,0,12,0,0,1,10,0,6,0,41,0,0,6,2,5,4,0,2,2,0,0,2,0,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,9,1,2,0,0,1,0,7,4,0,0,0,0,0,0,1,1,0,0,4,18,128,4,10,0,8,5,0,0,0,0,0,2,14,0,10,2,0,1,2,0,0,54,2,1,1,1,0,0,0,2,1,1,1,4,1,3,0,0,0,2,22,5,5,13,4,0,1,0,0,5,0,0,0,1,0,7,3,0,8,0,1,0,1,1,4,9,0,0,1,2,22,4,0,0,0,Magic_of_oz,B
985,31,2,0,2,0,0,1,0,15,1,0,0,0,3,2,1,0,0,0,1,6,71,3,3,1,1,3,0,0,7,0,11,6,1,16,1,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,15,4,1,0,6,6,3,10,0,0,0,1,0,0,1,0,1,0,0,0,0,2,6,1,2,0,0,0,0,1,0,0,2,0,9,0,0,0,1,7,0,0,0,0,1,5,10,2,9,26,0,9,3,1,0,0,0,5,0,16,4,0,1,21,7,14,0,9,6,22,1,0,3,2,0,0,0,0,1,1,1,0,6,0,1,2,2,0,1,0,1,3,0,3,0,1,0,2,0,0,0,7,0,1,0,6,2,6,0,35,0,0,14,2,3,2,0,3,3,0,0,0,0,2,1,2,2,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,7,1,0,1,1,0,0,10,2,0,0,0,0,0,1,0,2,0,0,2,14,137,5,11,0,7,5,0,0,0,0,0,3,16,0,5,0,0,0,2,0,0,53,0,2,1,0,0,0,0,4,1,0,2,3,2,5,0,0,0,2,23,11,3,10,4,1,3,0,0,9,0,0,0,0,0,5,1,0,3,0,0,0,0,2,6,10,0,0,2,0,23,4,0,0,0,Magic_of_oz,B
986,33,4,2,0,1,0,3,2,8,0,0,0,1,1,0,1,1,1,0,0,10,77,3,3,0,2,2,0,0,8,3,8,7,2,10,1,1,2,0,1,2,5,0,2,1,2,0,1,1,0,0,17,3,0,1,8,1,5,7,0,0,0,4,0,0,0,0,1,0,1,0,0,1,0,3,2,2,1,0,0,2,0,0,0,0,10,0,0,0,0,7,0,1,0,6,1,2,18,2,4,24,0,9,2,0,0,0,1,5,0,17,3,1,1,18,4,25,0,6,12,20,3,0,3,2,1,0,0,0,0,3,3,0,7,0,1,1,2,0,0,0,2,1,1,1,0,0,1,2,0,0,0,2,0,0,2,11,2,7,0,45,0,0,6,0,2,4,0,5,3,0,0,4,0,0,1,2,1,0,0,0,1,1,1,0,0,0,0,0,2,5,0,0,0,1,0,0,10,3,0,1,0,1,0,8,1,0,0,0,0,0,0,0,1,1,0,2,14,112,6,6,0,6,7,0,0,0,0,0,4,11,0,2,1,0,0,1,1,0,32,1,2,0,1,1,0,0,4,0,0,0,4,1,3,0,0,0,1,24,16,7,7,3,0,6,0,0,3,0,0,0,0,0,6,5,0,4,0,0,0,0,3,5,10,0,2,10,0,21,6,0,1,0,Magic_of_oz,B
987,48,3,0,0,3,0,5,0,11,1,2,0,1,2,0,0,0,0,0,0,6,71,0,2,1,0,3,0,0,6,1,15,11,4,7,1,1,0,0,0,2,2,2,1,1,0,0,0,1,1,0,7,3,3,0,6,6,3,15,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,0,14,0,0,0,0,11,0,0,0,1,1,6,10,0,8,20,0,4,3,0,0,0,1,7,2,18,5,1,0,23,7,26,0,4,9,23,1,0,2,1,0,0,0,0,2,1,3,0,3,0,0,0,1,0,1,0,1,1,3,2,0,0,0,0,0,1,0,5,0,0,1,11,0,6,0,26,1,0,7,3,5,2,0,5,3,0,0,3,0,0,5,3,0,0,0,0,1,2,2,1,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,1,0,11,1,0,0,1,0,0,0,1,0,0,0,4,23,109,8,13,0,7,2,0,0,0,0,0,3,15,0,4,0,0,0,3,0,0,53,2,0,1,0,0,0,0,2,0,2,1,1,3,4,1,0,0,6,19,11,5,5,5,1,5,0,0,6,0,0,0,0,0,5,1,0,6,0,1,0,0,2,5,7,0,2,6,2,17,5,0,1,0,Magic_of_oz,B
988,51,2,1,1,4,0,3,0,13,0,0,0,0,1,2,1,0,2,0,0,3,78,1,1,1,0,1,0,0,7,1,7,6,2,11,1,2,2,0,0,1,2,0,1,1,1,0,1,0,0,0,16,4,1,0,3,6,4,9,0,0,0,4,0,1,1,0,0,0,2,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,3,0,1,0,3,0,3,6,1,7,21,0,5,6,0,0,0,0,5,3,8,3,1,0,22,5,17,0,4,13,23,2,0,5,0,0,0,0,0,3,3,0,0,5,0,1,0,4,0,0,1,0,3,4,6,0,0,0,2,0,1,0,7,0,0,0,9,0,3,0,42,2,0,8,1,7,2,0,5,4,1,0,4,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,1,0,0,4,24,128,4,9,0,9,6,0,0,0,0,0,2,12,0,4,3,0,1,0,0,0,42,1,2,1,0,0,1,0,2,1,0,0,3,2,8,0,0,0,3,19,12,6,8,3,0,6,0,0,7,0,0,0,0,1,2,1,0,5,0,0,0,0,2,10,11,0,1,6,0,17,3,0,1,0,Magic_of_oz,B
989,38,2,0,2,2,0,1,1,7,0,0,0,1,3,2,1,1,0,0,0,4,68,2,2,1,0,1,0,1,9,4,11,10,2,8,0,4,0,0,1,4,4,0,2,0,0,0,0,0,0,0,16,3,3,0,4,10,5,6,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,9,3,0,0,1,9,1,0,0,1,1,6,9,1,6,24,0,8,1,0,0,0,1,9,2,7,1,3,0,27,10,24,0,10,9,22,3,1,3,0,0,0,0,0,1,3,1,2,8,0,2,0,5,0,0,0,1,1,1,3,1,0,0,2,0,1,0,2,0,0,0,8,1,2,0,25,0,0,12,1,7,1,0,4,2,2,0,2,0,0,2,3,0,1,0,1,0,2,1,1,0,1,0,2,0,3,0,1,0,0,0,0,5,2,0,2,0,1,0,12,3,0,0,1,0,0,0,0,0,1,0,1,19,118,10,11,0,9,9,0,0,0,0,0,0,13,0,8,3,1,0,2,0,0,47,0,1,0,0,0,1,0,2,0,1,0,2,3,3,0,0,0,2,19,9,3,10,11,0,2,0,0,7,0,0,0,0,0,3,2,0,6,0,0,0,0,1,6,10,0,1,10,0,19,2,0,0,0,Magic_of_oz,B
990,30,1,0,1,4,0,1,1,12,1,0,0,0,0,1,1,0,2,0,0,4,68,1,1,0,1,0,0,0,5,2,13,7,2,10,1,2,1,0,0,2,1,0,1,0,1,0,0,0,3,1,13,3,1,0,6,3,3,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,14,1,0,0,1,6,0,0,0,2,1,5,5,2,3,28,0,8,7,0,0,0,0,6,0,13,0,0,0,30,2,22,1,9,9,29,3,1,0,0,0,0,0,0,1,4,1,2,5,0,3,0,1,0,3,0,0,0,1,4,0,1,0,2,1,0,0,7,0,0,0,13,0,4,0,45,0,2,11,3,7,4,0,2,2,1,0,3,0,1,1,2,2,1,0,0,1,0,1,0,0,3,0,1,0,4,1,1,0,1,0,1,6,0,1,1,0,0,0,7,1,0,1,3,0,0,0,2,0,2,0,3,23,123,4,11,1,6,6,0,0,0,0,0,3,13,0,4,1,0,1,1,0,0,51,0,3,1,0,0,1,0,3,0,0,3,2,3,5,1,0,0,0,20,10,2,9,5,0,6,0,0,1,0,0,0,0,1,4,2,0,4,0,0,1,0,4,2,15,0,0,6,1,22,1,0,0,0,Magic_of_oz,B
991,42,2,0,0,3,0,3,0,12,0,0,2,0,1,0,1,0,2,0,0,3,73,2,1,0,0,1,0,0,13,0,10,11,4,6,1,2,2,0,0,1,2,0,1,0,0,0,1,0,1,0,12,2,0,0,5,4,6,12,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,12,0,0,0,1,4,0,0,0,6,1,0,8,2,6,23,0,8,0,0,0,0,0,4,1,11,3,1,0,20,7,28,1,7,12,21,2,1,3,1,0,0,0,0,0,1,2,0,3,0,3,0,2,0,0,0,0,1,2,5,0,1,1,3,0,1,0,6,0,0,1,11,1,7,0,43,0,0,11,0,2,1,1,6,2,1,0,2,0,0,2,1,1,0,0,0,0,3,1,0,0,2,0,0,1,1,1,0,0,1,0,1,4,1,1,1,0,0,0,12,2,0,0,0,0,1,0,0,1,1,0,1,23,140,3,5,0,4,8,0,0,0,0,0,3,15,0,5,3,0,1,1,0,0,43,0,2,1,0,0,1,0,1,1,0,2,8,1,6,0,0,0,2,21,12,4,7,4,0,4,0,1,3,0,0,0,0,0,5,3,0,4,0,0,0,0,0,4,13,0,0,5,0,19,4,0,0,0,Magic_of_oz,B
992,42,0,0,2,3,0,4,0,8,0,0,0,1,0,0,1,0,0,0,0,4,57,3,3,1,0,1,0,0,8,4,11,7,3,12,0,1,1,0,0,2,4,0,1,0,1,0,1,0,0,0,16,8,0,0,7,6,2,12,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,10,1,0,0,1,8,0,1,0,1,0,3,10,2,6,24,0,7,3,0,0,0,0,6,1,15,2,0,0,28,6,24,0,4,14,19,1,0,1,2,0,0,0,0,3,4,0,1,3,0,0,0,0,0,0,0,0,2,5,8,1,0,1,4,0,2,0,10,0,1,0,6,0,1,0,35,1,0,11,3,5,4,0,1,4,3,0,3,1,0,1,3,0,0,0,1,0,3,0,0,0,1,0,1,2,2,1,1,0,0,0,0,2,0,0,1,0,0,0,13,3,0,0,0,0,1,0,0,2,0,0,3,17,142,5,2,0,12,2,0,0,1,0,0,1,14,0,5,2,0,0,1,1,0,46,1,0,1,0,0,2,0,1,1,0,0,2,1,6,1,0,0,2,12,13,3,9,8,1,5,0,0,5,0,0,0,0,0,5,1,0,6,0,0,0,1,1,7,11,0,0,5,0,18,3,1,2,0,Magic_of_oz,B
993,44,0,0,1,2,0,2,0,2,0,0,0,0,2,1,1,0,0,0,0,5,89,2,1,2,0,2,0,0,7,3,11,8,1,10,0,1,2,0,0,2,2,0,1,0,0,0,0,0,0,1,8,6,1,0,2,4,2,12,1,2,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,2,0,0,0,0,13,1,0,0,1,9,0,0,0,3,1,5,9,2,4,28,0,7,2,0,0,0,1,5,0,7,2,0,1,23,6,19,1,6,7,21,0,0,2,2,0,0,0,0,3,1,0,1,6,0,0,1,2,0,1,0,0,1,3,5,1,0,1,1,0,2,0,6,0,1,1,6,0,5,0,37,2,0,10,3,5,0,0,4,1,4,0,4,0,0,2,2,1,0,0,2,0,1,1,0,0,0,0,0,1,3,0,3,0,0,0,1,4,0,0,0,0,1,0,16,0,0,0,1,0,0,0,0,1,1,0,5,19,144,8,11,0,10,9,0,0,0,0,0,3,10,0,2,0,0,0,0,0,0,42,0,2,1,0,0,0,0,2,0,0,1,3,1,7,1,0,0,1,18,11,3,8,9,0,3,0,0,8,0,0,0,0,0,4,2,0,6,0,0,0,1,0,2,12,0,0,5,0,24,3,0,1,0,Magic_of_oz,B
994,26,1,0,2,3,0,2,0,15,1,1,0,0,1,1,1,0,0,0,0,3,72,4,5,1,1,1,0,0,7,2,5,5,1,11,1,0,0,0,0,1,1,1,0,0,2,0,0,0,1,1,10,3,2,1,2,4,8,10,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,15,0,0,0,0,5,0,0,0,4,2,2,16,1,8,26,0,5,2,0,0,0,0,7,0,4,4,0,0,25,2,20,1,5,12,29,0,0,3,3,1,0,0,0,4,1,1,2,3,0,1,1,2,0,2,0,2,3,1,5,2,0,1,1,0,2,0,4,0,1,0,11,0,5,0,29,1,0,6,0,6,2,0,3,1,2,0,2,0,0,1,3,0,0,0,0,0,0,4,0,0,4,0,1,1,3,0,1,0,0,0,0,2,0,0,0,0,2,0,13,7,0,0,0,0,0,0,1,2,1,0,1,27,124,8,13,0,6,8,0,0,0,0,0,0,10,1,6,5,0,0,2,0,0,36,0,4,0,0,0,0,0,3,0,1,1,3,7,5,0,0,0,3,21,12,2,6,11,0,7,0,0,2,0,0,0,0,2,7,4,0,8,0,1,0,0,4,5,8,0,0,6,1,27,7,0,0,0,Magic_of_oz,B
995,32,0,0,0,4,0,2,1,14,0,0,0,0,2,3,2,0,2,0,1,6,78,0,1,1,0,3,0,0,3,2,13,10,0,10,1,2,1,0,0,1,4,0,1,0,0,1,0,0,1,0,7,5,1,2,5,6,1,7,0,0,0,1,0,0,0,0,0,0,2,0,0,2,4,3,0,1,2,0,0,1,0,0,1,0,7,0,0,0,0,7,0,2,0,4,0,2,13,3,7,26,0,7,2,0,0,0,1,6,3,13,1,0,2,25,10,14,0,7,5,25,3,0,2,1,1,0,0,0,2,2,0,0,3,0,1,0,4,0,1,0,2,1,4,5,0,1,0,1,0,0,0,4,0,0,0,16,1,2,0,35,0,1,9,1,0,0,0,3,6,1,0,2,0,0,4,1,3,0,0,1,0,0,1,0,0,1,0,1,0,4,0,0,0,0,0,0,2,0,1,2,0,1,0,16,3,0,0,0,0,0,0,1,1,2,0,2,15,127,9,11,2,3,6,0,0,1,0,0,2,16,0,8,3,0,1,1,0,0,42,1,1,1,0,0,1,0,1,1,0,0,3,0,2,0,0,1,2,22,16,3,6,5,1,3,0,0,5,0,0,0,0,0,2,1,0,6,0,0,0,0,1,11,9,0,1,6,1,29,3,0,1,0,Magic_of_oz,B
